parl_id,legislatura,weights,nome,siglaPartido,siglaUf,F,M,branca,n_branca,parda,preta,amarela,indigena
74658,53,0.3335926777456268,FERNANDO DINIZ,PMDB,MG,0,1,0,0,0,0,0,0
74417,53,0.3335926777456268,FERNANDO FERRO,PT,PE,0,1,1,0,0,0,0,0
74841,53,0.3335926777456268,FERNANDO GABEIRA,PV,RJ,0,1,0,0,0,0,0,0
74842,53,0.3335926777456268,FERNANDO GONÇALVES,PTB,RJ,0,1,1,0,0,0,0,0
74843,53,0.3335926777456268,FERNANDO LOPES,PMDB,RJ,0,1,1,0,0,0,0,0
73481,53,0.3335926777456268,FERNANDO MARRONI,PT,RS,0,1,1,0,0,0,0,0
73481,53,0.3335926777456268,FERNANDOMARRONI,PT,RS,0,1,1,0,0,0,0,0
141432,53,2.721379747089812,FERNANDO MELO,PT,AC,0,1,0,1,1,0,0,0
152608,53,0.3335926777456268,FERNANDO NASCIMENTO,PT,PE,0,1,0,0,0,0,0,0
141433,53,0.3335926777456268,FILIPE PEREIRA,PSC,RJ,0,1,1,0,0,0,0,0
141434,53,0.3335926777456268,FLAVIANO MELO,PMDB,AC,0,1,1,0,0,0,0,0
159260,53,0.3335926777456268,FLAVIO ANTUNES,PSDB,PR,0,1,0,0,0,0,0,0
141435,53,0.3335926777456268,FLÁVIO BEZERRA,PMDB,CE,0,1,0,0,0,0,0,0
141435,53,0.3335926777456268,FLÁVIO BEZERRA,PRB,CE,0,1,0,0,0,0,0,0
141436,53,2.721379747089812,FLÁVIO DINO,PCdoB,MA,0,1,0,1,1,0,0,0
141438,53,0.3335926777456268,FRANCISCO PRACIANO,PT,AM,0,1,1,0,0,0,0,0
141438,53,0.3335926777456268,PRACIANO,PT,AM,0,1,1,0,0,0,0,0
73981,53,2.721379747089812,FRANCISCO RODRIGUES,PFL,RR,0,1,0,1,1,0,0,0
73981,53,2.721379747089812,FRANCISCO RODRIGUES,DEM,RR,0,1,0,1,1,0,0,0
139212,53,0.3335926777456268,FRANCISCO ROSSI,PMDB,SP,0,1,1,0,0,0,0,0
141467,53,0.3335926777456268,FRANCISCO TENORIO,PMN,AL,0,1,1,0,0,0,0,0
141437,53,2.721379747089812,FRANK AGUIAR,PTB,SP,0,1,0,1,1,0,0,0
86634,53,0.3335926777456268,FREDO JUNIOR,PCdoB,DF,0,1,0,0,0,0,0,0
74189,53,0.3335926777456268,FREIRE JUNIOR,PSDB,TO,0,1,1,0,0,0,0,0
74200,53,2.721379747089812,GASTÃO VIEIRA,PMDB,MA,0,1,0,1,1,0,0,0
74544,53,0.3335926777456268,GEDDEL VIEIRA LIMA,PMDB,BA,0,1,1,0,0,0,0,0
141441,53,2.721379747089812,GEORGE HILTON,PP**,MG,0,1,0,1,1,0,0,0
141441,53,2.721379747089812,GEORGE HILTON,PRB,MG,0,1,0,1,1,0,0,0
155920,53,0.3335926777456268,GERALDINHO,PSOL,RS,0,1,1,0,0,0,0,0
141442,53,0.3335926777456268,GERALDO PUDIM,PMDB,RJ,0,1,1,0,0,0,0,0
141442,53,0.3335926777456268,GERALDO PUDIM,PR,RJ,0,1,1,0,0,0,0,0
74374,53,0.3335926777456268,GERALDO RESENDE,PPS,MS,0,1,1,0,0,0,0,0
74374,53,0.3335926777456268,GERALDO RESENDE,PMDB,MS,0,1,1,0,0,0,0,0
74566,53,0.3335926777456268,GERALDO SIMÕES,PT,BA,0,1,1,0,0,0,0,0
74151,53,0.3335926777456268,GERALDO THADEU,PPS,MG,0,1,1,0,0,0,0,0
141443,53,0.3335926777456268,GERMANO BONOW,PFL,RS,0,1,0,0,0,0,0,0
141443,53,0.3335926777456268,GERMANO BONOW,DEM,RS,0,1,0,0,0,0,0,0
141444,53,0.3335926777456268,GERÔNIMO DA ADEFAL,PFL,AL,0,1,0,0,0,0,0,0
74076,53,2.721379747089812,GERSON PERES,PP**,PA,0,1,0,1,1,0,0,0
73472,53,0.3335926777456268,GERVÁSIO SILVA,PFL,SC,0,1,1,0,0,0,0,0
73472,53,0.3335926777456268,GERVÁSIO SILVA,DEM,SC,0,1,1,0,0,0,0,0
73472,53,0.3335926777456268,GERVÁSIO SILVA,PSDB,SC,0,1,1,0,0,0,0,0
74383,53,0.3335926777456268,GIACOBO,PR,PR,0,1,1,0,0,0,0,0
74581,53,2.633528861536309,GILMAR MACHADO,PT,MG,0,1,0,1,0,1,0,0
74077,53,0.3335926777456268,GIOVANNI QUEIROZ,PDT,PA,0,1,1,0,0,0,0,0
159265,53,4.058710912571794,GISELA SEQUEIRA,PSDB,PA,1,0,0,0,0,0,0,0
74558,53,0.3335926777456268,GIVALDO CARIMBÃO,PSB,AL,0,1,1,0,0,0,0,0
141446,53,0.3335926777456268,GLADSON CAMELI,PP**,AC,0,1,1,0,0,0,0,0
141446,53,0.3335926777456268,GLADSON DE LIMA CAMELI,PP**,AC,0,1,1,0,0,0,0,0
152605,53,0.3335926777456268,GLAUBER BRAGA,PSB,RJ,0,1,1,0,0,0,0,0
74419,53,0.3335926777456268,GONZAGA PATRIOTA,PSB,PE,0,1,1,0,0,0,0,0
129618,53,4.058710912571794,GORETE PEREIRA,PR,CE,1,0,1,0,0,0,0,0
141447,53,0.3335926777456268,GUILHERME CAMPOS,PFL,SP,0,1,1,0,0,0,0,0
141447,53,0.3335926777456268,GUILHERME CAMPOS,DEM,SP,0,1,1,0,0,0,0,0
74139,53,0.3335926777456268,GUILHERME MENEZES,PT,BA,0,1,0,0,0,0,0,0
73460,53,0.3335926777456268,GUSTAVO FRUET,PSDB,PR,0,1,1,0,0,0,0,0
73940,53,0.3335926777456268,HENRIQUE AFONSO,PT,AC,0,1,1,0,0,0,0,0
73940,53,0.3335926777456268,HENRIQUE AFONSO,PV,AC,0,1,1,0,0,0,0,0
74324,53,0.3335926777456268,HENRIQUE EDUARDO ALVES,PMDB,RN,0,1,1,0,0,0,0,0
73482,53,0.3335926777456268,HENRIQUE FONTANA,PT,RS,0,1,1,0,0,0,0,0
73772,53,0.3335926777456268,HERMES PARCIANELLO,PMDB,PR,0,1,1,0,0,0,0,0
141448,53,0.3335926777456268,HOMERO PEREIRA,PPS,MT,0,1,0,0,0,0,0,0
141448,53,0.3335926777456268,HOMERO PEREIRA,PR,MT,0,1,0,0,0,0,0,0
141450,53,0.3335926777456268,HUGO LEAL,PSC,RJ,0,1,1,0,0,0,0,0
74662,53,0.3335926777456268,HUMBERTO SOUTO,PPS,MG,0,1,1,0,0,0,0,0
74780,53,4.058710912571794,IARA BERNARDI,PT,SP,1,0,1,0,0,0,0,0
133853,53,0.3335926777456268,IBSEN PINHEIRO,PMDB,RS,0,1,1,0,0,0,0,0
141451,53,2.721379747089812,ILDERLEI CORDEIRO,PPS,AC,0,1,0,1,1,0,0,0
141389,53,0.3335926777456268,INDIO DA COSTA,PFL,RJ,0,1,1,0,0,0,0,0
141389,53,0.3335926777456268,INDIO DA COSTA,DEM,RJ,0,1,1,0,0,0,0,0
74421,53,0.3335926777456268,INOCÊNCIO OLIVEIRA,PR,PE,0,1,0,0,0,0,0,0
141468,53,2.721379747089812,IRAN BARBOSA,PT,SE,0,1,0,1,1,0,0,0
74162,53,4.058710912571794,IRINY LOPES,PT,ES,1,0,1,0,0,0,0,0
141453,53,4.058710912571794,ÍRIS DE ARAÚJO,PMDB,GO,1,0,1,0,0,0,0,0
73461,53,0.3335926777456268,ÍRIS SIMÕES,PTB,PR,0,1,0,0,0,0,0,0
73461,53,0.3335926777456268,ÍRIS SIMÕES,PR,PR,0,1,0,0,0,0,0,0
159264,53,0.3335926777456268,ITAMAR ROCHA,PMDB,RN,0,1,0,0,0,0,0,0
73531,53,0.3335926777456268,IVAN VALENTE,PSOL,SP,0,1,1,0,0,0,0,0
4931,53,0.3335926777456268,IZALCI,PFL,DF,0,1,1,0,0,0,0,0
4931,53,0.3335926777456268,IZALCI,DEM,DF,0,1,1,0,0,0,0,0
4931,53,0.3335926777456268,IZALCI,PSDB,DF,0,1,1,0,0,0,0,0
77701,53,0.3335926777456268,JACKSON BARRETO,PTB,SE,0,1,1,0,0,0,0,0
77701,53,0.3335926777456268,JACKSON BARRETO,PMDB,SE,0,1,1,0,0,0,0,0
73929,53,2.721379747089812,JADER BARBALHO,PMDB,PA,0,1,0,1,1,0,0,0
74665,53,0.3335926777456268,JAIME MARTINS,PR,MG,0,1,1,0,0,0,0,0
74847,53,0.3335926777456268,JAIR BOLSONARO,PP**,RJ,0,1,1,0,0,0,0,0
74547,53,0.3335926777456268,JAIRO ALFREDO OLIVEIRA CARNEIRO,PFL,BA,0,1,1,0,0,0,0,0
74547,53,0.3335926777456268,JAIRO ALFREDO OLIVEIRA CARNEIRO,DEM,BA,0,1,1,0,0,0,0,0
74547,53,0.3335926777456268,JAIRO ALFREDO OLIVEIRA CARNEIRO,PP**,BA,0,1,1,0,0,0,0,0
74547,53,0.3335926777456268,JAIRO CARNEIRO,PFL,BA,0,1,1,0,0,0,0,0
74547,53,0.3335926777456268,JAIRO CARNEIRO,DEM,BA,0,1,1,0,0,0,0,0
74547,53,0.3335926777456268,JAIRO CARNEIRO,PP**,BA,0,1,1,0,0,0,0,0
3151,53,0.3335926777456268,JAIRO ATAIDE,PFL,MG,0,1,1,0,0,0,0,0
3151,53,0.3335926777456268,JAIRO ATAIDE,DEM,MG,0,1,1,0,0,0,0,0
73926,53,6.446497981915979,JANETE CAPIBERIBE,PSB,AP,1,0,0,1,1,0,0,0
141455,53,6.358647096362476,JANETE PIETÁ,PT,SP,1,0,0,1,0,1,0,0
141455,53,6.358647096362476,JANETE ROCHA PIETÁ,PT,SP,1,0,0,1,0,1,0,0
154739,53,0.3335926777456268,JC STANGARLINI,PSDB,SP,0,1,1,0,0,0,0,0
154739,53,0.3335926777456268,JOSÉ C. STANGARLINI,PSDB,SP,0,1,1,0,0,0,0,0
74273,53,0.3335926777456268,JEFFERSON CAMPOS,PTB,SP,0,1,1,0,0,0,0,0
74273,53,0.3335926777456268,JEFFERSON CAMPOS,PSB,SP,0,1,1,0,0,0,0,0
74528,53,2.721379747089812,JERÔNIMO REIS,PFL,SE,0,1,0,1,1,0,0,0
74528,53,2.721379747089812,JERÔNIMO REIS,DEM,SE,0,1,0,1,1,0,0,0
141456,53,0.3335926777456268,JILMAR AUGUSTINHO TATTO,PT,SP,0,1,1,0,0,0,0,0
141456,53,0.3335926777456268,JILMAR TATTO,PT,SP,0,1,1,0,0,0,0,0
141503,53,6.446497981915979,JÔ MORAES,PCdoB,MG,1,0,0,1,1,0,0,0
74549,53,0.3335926777456268,JOÃO ALMEIDA,PSDB,BA,0,1,0,0,0,0,0,0
160317,53,0.3335926777456268,JOÃO BATISTA,PMDB,RO,0,1,0,0,0,0,0,0
141457,53,0.3335926777456268,JOÃO BITTAR,PFL,MG,0,1,0,0,0,0,0,0
141457,53,0.3335926777456268,JOÃO BITTAR,DEM,MG,0,1,0,0,0,0,0,0
74366,53,0.3335926777456268,JOÃO CAMPOS,PSDB,GO,0,1,1,0,0,0,0,0
141458,53,0.3335926777456268,JOÃO CARLOS BACELAR,PR,BA,0,1,1,0,0,0,0,0
73682,53,0.3335926777456268,JOÃO DADO,PDT,SP,0,1,1,0,0,0,0,0
74781,53,0.3335926777456268,JOÃO HERRMANN,PDT,SP,0,1,0,0,0,0,0,0
74781,53,0.3335926777456268,JOÃO HERRMANN NETO,PDT,SP,0,1,0,0,0,0,0,0
74550,53,0.3335926777456268,JOÃO LEÃO,PP**,BA,0,1,1,0,0,0,0,0
74120,53,0.3335926777456268,JOÃO MAGALHÃES,PMDB,MG,0,1,1,0,0,0,0,0
141459,53,0.3335926777456268,JOÃO MAIA,PR,RN,0,1,1,0,0,0,0,0
73873,53,0.3335926777456268,JOÃO MATOS,PMDB,SC,0,1,0,0,0,0,0,0
141460,53,0.3335926777456268,JOÃO OLIVEIRA,PFL,TO,0,1,1,0,0,0,0,0
141460,53,0.3335926777456268,JOÃO OLIVEIRA,DEM,TO,0,1,1,0,0,0,0,0
73534,53,0.3335926777456268,JOÃO PAULO CUNHA,PT,SP,0,1,0,0,0,0,0,0
73874,53,0.3335926777456268,JOÃO PIZZOLATTI,PP**,SC,0,1,1,0,0,0,0,0
141461,53,0.3335926777456268,JOAQUIM BELTRÃO,PMDB,AL,0,1,1,0,0,0,0,0
73658,53,0.3335926777456268,JOFRAN FREJAT,PR,DF,0,1,1,0,0,0,0,0
74563,53,0.3335926777456268,JORGE ALBERTO,PMDB,SE,0,1,1,0,0,0,0,0
74686,53,0.3335926777456268,JORGE BITTAR,PT,RJ,0,1,1,0,0,0,0,0
74388,53,0.3335926777456268,JORGE BOEIRA,PT,SC,0,1,1,0,0,0,0,0
74552,53,0.3335926777456268,JORGE KHOURY,PFL,BA,0,1,0,0,0,0,0,0
74552,53,0.3335926777456268,JORGE KHOURY,DEM,BA,0,1,0,0,0,0,0,0
73535,53,0.3335926777456268,JORGE TADEU MUDALEN,PFL,SP,0,1,1,0,0,0,0,0
73535,53,0.3335926777456268,JORGE TADEU MUDALEN,DEM,SP,0,1,1,0,0,0,0,0
4927,53,0.3335926777456268,JORGINHO MALULY,PFL,SP,0,1,1,0,0,0,0,0
4927,53,0.3335926777456268,JORGINHO MALULY,DEM,SP,0,1,1,0,0,0,0,0
141464,53,2.633528861536309,JOSÉ AIRTON CIRILO,PT,CE,0,1,0,1,0,1,0,0
73536,53,0.3335926777456268,JOSÉ ANÍBAL,PSDB,SP,0,1,1,0,0,0,0,0
74553,53,0.3335926777456268,JOSÉ CARLOS ALELUIA,PFL,BA,0,1,1,0,0,0,0,0
74553,53,0.3335926777456268,JOSÉ CARLOS ALELUIA,DEM,BA,0,1,1,0,0,0,0,0
74140,53,0.3335926777456268,JOSÉ CARLOS ARAÚJO,PR,BA,0,1,1,0,0,0,0,0
74140,53,0.3335926777456268,JOSÉ CARLOS ARAÚJO,PDT,BA,0,1,1,0,0,0,0,0
74055,53,0.3335926777456268,JOSÉ CARLOS MACHADO,PFL,SE,0,1,1,0,0,0,0,0
74055,53,0.3335926777456268,JOSÉ CARLOS MACHADO,DEM,SE,0,1,1,0,0,0,0,0
73875,53,0.3335926777456268,JOSÉ CARLOS VIEIRA,PFL,SC,0,1,0,0,0,0,0,0
73875,53,0.3335926777456268,JOSÉ CARLOS VIEIRA,DEM,SC,0,1,0,0,0,0,0,0
73875,53,0.3335926777456268,JOSÉ CARLOS VIEIRA,PR,SC,0,1,0,0,0,0,0,0
74423,53,0.3335926777456268,JOSÉ CHAVES,PTB,PE,0,1,1,0,0,0,0,0
151249,53,2.721379747089812,JOSÉ EDMAR,PR,DF,0,1,0,1,1,0,0,0
74274,53,0.3335926777456268,JOSÉ EDUARDO CARDOZO,PT,SP,0,1,0,0,0,0,0,0
141466,53,2.721379747089812,JOSÉ FERNANDO APARECIDO DE OLIVEIRA,PV,MG,0,1,0,1,1,0,0,0
141466,53,2.721379747089812,ZÉ FERNANDO,PV,MG,0,1,0,1,1,0,0,0
73540,53,0.3335926777456268,JOSÉ GENOÍNO,PT,SP,0,1,0,0,0,0,0,0
141470,53,0.3335926777456268,JOSÉ GUIMARÃES,PT,CE,0,1,1,0,0,0,0,0
160396,53,0.3335926777456268,JOSÉ HUMBERTO,PPS,MG,0,1,1,0,0,0,0,0
74297,53,0.3335926777456268,JOSÉ LINHARES,PP**,CE,0,1,1,0,0,0,0,0
151965,53,2.721379747089812,JOSÉ MAIA FILHO,PFL,PI,0,1,0,1,1,0,0,0
151965,53,2.721379747089812,JOSÉ MAIA FILHO,DEM,PI,0,1,0,1,1,0,0,0
151965,53,2.721379747089812,MAINHA,PFL,PI,0,1,0,1,1,0,0,0
151965,53,2.721379747089812,MAINHA,DEM,PI,0,1,0,1,1,0,0,0
74425,53,0.3335926777456268,JOSÉ MENDONÇA BEZERRA,PFL,PE,0,1,0,0,0,0,0,0
74425,53,0.3335926777456268,JOSÉ MENDONÇA BEZERRA,DEM,PE,0,1,0,0,0,0,0,0
74275,53,0.3335926777456268,JOSÉ MENTOR,PT,SP,0,1,1,0,0,0,0,0
74426,53,0.3335926777456268,JOSÉ MÚCIO MONTEIRO,PTB,PE,0,1,0,0,0,0,0,0
74395,53,0.3335926777456268,JOSÉ OTÁVIO GERMANO,PP**,RS,0,1,1,0,0,0,0,0
141471,53,0.3335926777456268,JOSÉ PAULO TÓFFANO,PV,SP,0,1,0,0,0,0,0,0
74298,53,0.3335926777456268,JOSÉ PIMENTEL,PT,CE,0,1,0,0,0,0,0,0
71921,53,0.3335926777456268,JOSÉ ROBERTO DUDÉ,PT,ES,0,1,0,0,0,0,0,0
74554,53,0.3335926777456268,JOSÉ ROCHA,PFL,BA,0,1,1,0,0,0,0,0
74554,53,0.3335926777456268,JOSÉ ROCHA,PR,BA,0,1,1,0,0,0,0,0
74741,53,0.3335926777456268,JOSÉ SANTANA DE VASCONCELLOS,PR,MG,0,1,1,0,0,0,0,0
152607,53,0.3335926777456268,JOSE VIEIRA LINS,PSDB,MA,0,1,1,0,0,0,0,0
152607,53,0.3335926777456268,JOSE VIEIRA LINS,S.PART.,MA,0,1,1,0,0,0,0,0
152607,53,0.3335926777456268,JOSE VIEIRA LINS,PR,MA,0,1,1,0,0,0,0,0
152607,53,0.3335926777456268,ZÉ VIEIRA,PSDB,MA,0,1,1,0,0,0,0,0
152607,53,0.3335926777456268,ZÉ VIEIRA,S.PART.,MA,0,1,1,0,0,0,0,0
152607,53,0.3335926777456268,ZÉ VIEIRA,PR,MA,0,1,1,0,0,0,0,0
4929,53,0.3335926777456268,JOSEPH BANDEIRA,PT,BA,0,1,1,0,0,0,0,0
73666,53,0.3335926777456268,JOVAIR ARANTES,PTB,GO,0,1,1,0,0,0,0,0
141474,53,0.3335926777456268,JULIÃO AMIN,PDT,MA,0,1,1,0,0,0,0,0
74317,53,0.3335926777456268,JÚLIO CESAR,PFL,PI,0,1,1,0,0,0,0,0
74317,53,0.3335926777456268,JÚLIO CESAR,DEM,PI,0,1,1,0,0,0,0,0
73586,53,0.3335926777456268,JÚLIO DELGADO,PSB,MG,0,1,1,0,0,0,0,0
73994,53,0.3335926777456268,JÚLIO REDECKER,PSDB,RS,0,1,0,0,0,0,0,0
74783,53,0.3335926777456268,JULIO SEMEGHINI,PSDB,SP,0,1,0,0,0,0,0,0
159058,53,0.3335926777456268,JUNIOR MARZOLA,PFL,TO,0,1,0,0,0,0,0,0
159058,53,0.3335926777456268,JUNIOR MARZOLA,DEM,TO,0,1,0,0,0,0,0,0
74346,53,0.3335926777456268,JURANDIL JUAREZ,PMDB,AP,0,1,1,0,0,0,0,0
141475,53,0.3335926777456268,JURANDY LOUREIRO,PSC,ES,0,1,1,0,0,0,0,0
141475,53,0.3335926777456268,JURANDY LOUREIRO,PAN,ES,0,1,1,0,0,0,0,0
141475,53,0.3335926777456268,JURANDY LOUREIRO,PTB,ES,0,1,1,0,0,0,0,0
141475,53,0.3335926777456268,JURANDY LOUREIRO,PAN,ES,0,1,1,0,0,0,0,0
141475,53,0.3335926777456268,JURANDY LOUREIRO,PTB,ES,0,1,1,0,0,0,0,0
141475,53,0.3335926777456268,JURANDY LOUREIRO,PSC,ES,0,1,1,0,0,0,0,0
141476,53,6.446497981915979,JUSMARI OLIVEIRA,PFL,BA,1,0,0,1,1,0,0,0
141476,53,6.446497981915979,JUSMARI OLIVEIRA,PR,BA,1,0,0,1,1,0,0,0
74570,53,0.3335926777456268,JUTAHY JUNIOR,PSDB,BA,0,1,1,0,0,0,0,0
141477,53,0.3335926777456268,JUVENIL,PT,MG,0,1,0,0,0,0,0,0
141477,53,0.3335926777456268,JUVENIL,S.PART.,MG,0,1,0,0,0,0,0,0
141477,53,0.3335926777456268,JUVENIL,PRTB,MG,0,1,0,0,0,0,0,0
141477,53,0.3335926777456268,JUVENIL ALVES,PT,MG,0,1,0,0,0,0,0,0
141477,53,0.3335926777456268,JUVENIL ALVES,S.PART.,MG,0,1,0,0,0,0,0,0
141477,53,0.3335926777456268,JUVENIL ALVES,PRTB,MG,0,1,0,0,0,0,0,0
74742,53,0.3335926777456268,LAEL VARELLA,PFL,MG,0,1,1,0,0,0,0,0
74742,53,0.3335926777456268,LAEL VARELLA,DEM,MG,0,1,1,0,0,0,0,0
151208,53,0.3335926777456268,LAERCIO OLIVEIRA,PSDB,SE,0,1,1,0,0,0,0,0
141478,53,0.3335926777456268,LAERTE BESSA,PMDB,DF,0,1,1,0,0,0,0,0
141478,53,0.3335926777456268,LAERTE BESSA,S.PART.,DF,0,1,1,0,0,0,0,0
141478,53,0.3335926777456268,LAERTE BESSA,PSC,DF,0,1,1,0,0,0,0,0
141479,53,0.3335926777456268,LAUREZ MOREIRA,PSB,TO,0,1,1,0,0,0,0,0
141480,53,0.3335926777456268,LÁZARO BOTELHO,PP**,TO,0,1,1,0,0,0,0,0
141481,53,0.3335926777456268,LEANDRO SAMPAIO,PPS,RJ,0,1,0,0,0,0,0,0
74367,53,0.3335926777456268,LEANDRO VILELA,PMDB,GO,0,1,0,0,0,0,0,0
141562,53,0.3335926777456268,LELO COIMBRA,PMDB,ES,0,1,1,0,0,0,0,0
74455,53,0.3335926777456268,LEO ALCÂNTARA,PSDB,CE,0,1,0,0,0,0,0,0
74455,53,0.3335926777456268,LEO ALCÂNTARA,PR,CE,0,1,0,0,0,0,0,0
141452,53,0.3335926777456268,LÉO VIVAS,PRB,RJ,0,1,0,0,0,0,0,0
74156,53,2.633528861536309,LEONARDO MONTEIRO,PT,MG,0,1,0,1,0,1,0,0
74254,53,0.3335926777456268,LEONARDO PICCIANI,PMDB,RJ,0,1,1,0,0,0,0,0
141482,53,0.3335926777456268,LEONARDO QUINTÃO,PMDB,MG,0,1,1,0,0,0,0,0
74368,53,0.3335926777456268,LEONARDO VILELA,PSDB,GO,0,1,0,0,0,0,0,0
139285,53,6.446497981915979,LÍDICE DA MATA,PSB,BA,1,0,0,1,1,0,0,0
74585,53,0.3335926777456268,LINCOLN PORTELA,PR,MG,0,1,1,0,0,0,0,0
141483,53,2.721379747089812,LINDOMAR GARÇON,PV,RO,0,1,0,1,1,0,0,0
141483,53,2.721379747089812,LINDOMAR GARÇON,PR,RO,0,1,0,1,1,0,0,0
141483,53,2.721379747089812,LINDOMAR GARÇON,PV,RO,0,1,0,1,1,0,0,0
141462,53,0.3335926777456268,LIRA MAIA,PFL,PA,0,1,1,0,0,0,0,0
141462,53,0.3335926777456268,LIRA MAIA,DEM,PA,0,1,1,0,0,0,0,0
74277,53,0.3335926777456268,LOBBE NETO,PSDB,SP,0,1,1,0,0,0,0,0
141504,53,6.446497981915979,LUCENIRA PIMENTEL,PR,AP,1,0,0,1,1,0,0,0
81512,53,6.358647096362476,LUCIANA COSTA,PR,SP,1,0,0,1,0,1,0,0
74397,53,4.058710912571794,LUCIANA GENRO,PSOL,RS,1,0,1,0,0,0,0,0
73982,53,0.3335926777456268,LUCIANO CASTRO,PR,RR,0,1,1,0,0,0,0,0
73777,53,0.3335926777456268,LUCIANO PIZZATTO,PFL,PR,0,1,1,0,0,0,0,0
73777,53,0.3335926777456268,LUCIANO PIZZATTO,DEM,PR,0,1,1,0,0,0,0,0
141484,53,0.3335926777456268,LÚCIO VALE,PMDB,PA,0,1,1,0,0,0,0,0
141484,53,0.3335926777456268,LÚCIO VALE,PR,PA,0,1,1,0,0,0,0,0
73483,53,0.3335926777456268,LUIS CARLOS HEINZE,PP**,RS,0,1,1,0,0,0,0,0
74133,53,2.633528861536309,LUIZ ALBERTO,PT,BA,0,1,0,1,0,1,0,0
74059,53,2.721379747089812,LUIZ BASSUMA,PT,BA,0,1,0,1,1,0,0,0
74059,53,2.721379747089812,LUIZ BASSUMA,PV,BA,0,1,0,1,1,0,0,0
74810,53,0.3335926777456268,LUIZ BITTENCOURT,PMDB,GO,0,1,0,0,0,0,0,0
73778,53,0.3335926777456268,LUIZ CARLOS HAULY,PSDB,PR,0,1,1,0,0,0,0,0
141486,53,0.3335926777456268,LUIZ CARLOS SETIM,PFL,PR,0,1,0,0,0,0,0,0
141486,53,0.3335926777456268,LUIZ CARLOS SETIM,DEM,PR,0,1,0,0,0,0,0,0
74142,53,0.3335926777456268,LUIZ CARREIRA,PFL,BA,0,1,0,0,0,0,0,0
74142,53,0.3335926777456268,LUIZ CARREIRA,DEM,BA,0,1,0,0,0,0,0,0
74041,53,0.3335926777456268,LUIZ COUTO,PT,PB,0,1,1,0,0,0,0,0
141487,53,0.3335926777456268,LUIZ FERNANDO FARIA,PP**,MG,0,1,1,0,0,0,0,0
141489,53,0.3335926777456268,LUIZ PAULO VELLOZO LUCAS,PSDB,ES,0,1,1,0,0,0,0,0
74688,53,0.3335926777456268,LUIZ SÉRGIO,PT,RJ,0,1,1,0,0,0,0,0
74784,53,4.058710912571794,LUIZA ERUNDINA,PSB,SP,1,0,1,0,0,0,0,0
73936,53,0.3335926777456268,LUPÉRCIO RAMOS,PMDB,AM,0,1,1,0,0,0,0,0
74802,53,0.3335926777456268,MAGELA,PT,DF,0,1,1,0,0,0,0,0
74163,53,0.3335926777456268,MANATO,PDT,ES,0,1,1,0,0,0,0,0
141490,53,0.3335926777456268,MANOEL JUNIOR,PSB,PB,0,1,1,0,0,0,0,0
141490,53,0.3335926777456268,MANOEL JUNIOR,PMDB,PB,0,1,1,0,0,0,0,0
74456,53,0.3335926777456268,MANOEL SALVIANO,PSDB,CE,0,1,0,0,0,0,0,0
141492,53,4.058710912571794,MANUELA D'ÁVILA,PCdoB,RS,1,0,1,0,0,0,0,0
74124,53,0.3335926777456268,MARÇAL FILHO,PMDB,MS,0,1,1,0,0,0,0,0
146613,53,0.3335926777456268,MARCELO ALMEIDA,PMDB,PR,0,1,1,0,0,0,0,0
74460,53,0.3335926777456268,MARCELO CASTRO,PMDB,PI,0,1,1,0,0,0,0,0
74143,53,0.3335926777456268,MARCELO GUIMARÃES FILHO,PFL,BA,0,1,1,0,0,0,0,0
74143,53,0.3335926777456268,MARCELO GUIMARÃES FILHO,PMDB,BA,0,1,1,0,0,0,0,0
141495,53,0.3335926777456268,MARCELO ITAGIBA,PMDB,RJ,0,1,1,0,0,0,0,0
141495,53,0.3335926777456268,MARCELO ITAGIBA,PSDB,RJ,0,1,1,0,0,0,0,0
141494,53,2.721379747089812,MARCELO MELO,PMDB,GO,0,1,0,1,1,0,0,0
74278,53,0.3335926777456268,MARCELO ORTIZ,PV,SP,0,1,1,0,0,0,0,0
141493,53,0.3335926777456268,MARCELO SERAFIM,PSB,AM,0,1,1,0,0,0,0,0
74300,53,0.3335926777456268,MARCELO TEIXEIRA,PSDB,CE,0,1,0,0,0,0,0,0
74300,53,0.3335926777456268,MARCELO TEIXEIRA,PR,CE,0,1,0,0,0,0,0,0
141497,53,0.3335926777456268,MÁRCIO FRANÇA,PSB,SP,0,1,1,0,0,0,0,0
141496,53,2.721379747089812,MARCIO JUNQUEIRA,PFL,RR,0,1,0,1,1,0,0,0
141496,53,2.721379747089812,MARCIO JUNQUEIRA,DEM,RR,0,1,0,1,1,0,0,0
150418,53,2.633528861536309,MARCIO MARINHO,PR,BA,0,1,0,1,0,1,0,0
150418,53,2.633528861536309,MARCIO MARINHO,PRB,BA,0,1,0,1,0,1,0,0
115899,53,0.3335926777456268,MARCIO PASSOS,PR,MG,0,1,0,0,0,0,0,0
74744,53,0.3335926777456268,MÁRCIO REINALDO MOREIRA,PP**,MG,0,1,1,0,0,0,0,0
133373,53,0.3335926777456268,MARCO MAIA,PT,RS,0,1,1,0,0,0,0,0
74470,53,0.3335926777456268,MARCONDES GADELHA,PSB,PB,0,1,1,0,0,0,0,0
74470,53,0.3335926777456268,MARCONDES GADELHA,PSC,PB,0,1,1,0,0,0,0,0
141499,53,2.633528861536309,MARCOS ANTONIO,PSC,PE,0,1,0,1,0,1,0,0
