id,idLegislatura,F,M,branca,n_branca,parda,preta,amarela,indigena
178876,57,0,1,1,0,0,0,0,0
204488,57,0,1,1,0,0,0,0,0
73441,57,0,1,1,0,0,0,0,0
204496,57,0,1,1,0,0,0,0,0
204504,57,0,1,1,0,0,0,0,0
205476,57,0,1,0,1,1,0,0,0
74171,57,0,1,1,0,0,0,0,0
204476,57,0,1,1,0,0,0,0,0
204462,57,1,0,0,1,1,0,0,0
220665,57,1,0,1,0,0,0,0,0
74537,57,0,1,1,0,0,0,0,0
141408,57,0,1,1,0,0,0,0,0
88256,57,0,1,1,0,0,0,0,0
98148,57,0,1,1,0,0,0,0,0
220594,57,0,1,0,1,1,0,0,0
204378,57,0,1,0,1,1,0,0,0
220595,57,1,0,1,0,0,0,0,0
220666,57,0,1,1,0,0,0,0,0
222142,57,0,1,1,0,0,0,0,0
220590,57,0,1,0,1,1,0,0,0
178963,57,0,1,1,0,0,0,0,0
220608,57,1,0,0,1,1,0,0,0
204355,57,0,1,1,0,0,0,0,0
141411,57,0,1,1,0,0,0,0,0
220555,57,1,0,0,1,0,1,0,0
220692,57,0,1,0,1,1,0,0,0
74467,57,0,1,0,1,0,1,0,0
220629,57,1,0,0,1,0,1,0,0
220603,57,1,0,1,0,0,0,0,0
220571,57,0,1,1,0,0,0,0,0
74060,57,0,1,0,1,1,0,0,0
220582,57,0,1,1,0,0,0,0,0
204367,57,0,1,1,0,0,0,0,0
228941,57,0,1,1,0,0,0,0,0
220614,57,0,1,1,0,0,0,0,0
204409,57,0,1,1,0,0,0,0,0
204459,57,1,0,1,0,0,0,0,0
220557,57,1,0,1,0,0,0,0,0
62881,57,0,1,1,0,0,0,0,0
160552,57,0,1,1,0,0,0,0,0
116379,57,0,1,1,0,0,0,0,0
204511,57,0,1,1,0,0,0,0,0
220659,57,1,0,0,1,0,1,0,0
220539,57,0,1,0,1,1,0,0,0
220565,57,1,0,1,0,0,0,0,0
220625,57,1,0,1,0,0,0,0,0
220561,57,1,0,1,0,0,0,0,0
220642,57,0,1,1,0,0,0,0,0
220673,57,0,1,1,0,0,0,0,0
220649,57,0,1,0,1,0,1,0,0
178908,57,0,1,0,1,1,0,0,0
220583,57,0,1,0,1,1,0,0,0
204512,57,0,1,1,0,0,0,0,0
220701,57,0,1,1,0,0,0,0,0
220652,57,0,1,1,0,0,0,0,0
220654,57,0,1,1,0,0,0,0,0
220619,57,0,1,1,0,0,0,0,0
228272,57,0,1,1,0,0,0,0,0
220705,57,0,1,1,0,0,0,0,0
220553,57,1,0,0,1,0,1,0,0
220689,57,1,0,1,0,0,0,0,0
160588,57,0,1,1,0,0,0,0,0
220691,57,0,1,1,0,0,0,0,0
178929,57,0,1,1,0,0,0,0,0
73768,57,0,1,1,0,0,0,0,0
220671,57,1,0,0,1,1,0,0,0
160599,57,0,1,1,0,0,0,0,0
220602,57,0,1,1,0,0,0,0,0
143632,57,0,1,1,0,0,0,0,0
160758,57,0,1,1,0,0,0,0,0
220573,57,0,1,0,1,1,0,0,0
227433,57,0,1,0,1,1,0,0,0
204450,57,0,1,1,0,0,0,0,0
221339,57,0,1,1,0,0,0,0,0
227401,57,0,1,1,0,0,0,0,0
227991,57,0,1,0,1,1,0,0,0
220610,57,0,1,1,0,0,0,0,0
220688,57,0,1,0,1,0,1,0,0
204518,57,0,1,1,0,0,0,0,0
212625,57,0,1,1,0,0,0,0,0
204481,57,0,1,1,0,0,0,0,0
204351,57,0,1,1,0,0,0,0,0
228616,57,0,1,1,0,0,0,0,0
220528,57,0,1,1,0,0,0,0,0
204412,57,0,1,1,0,0,0,0,0
220674,57,1,0,1,0,0,0,0,0
220686,57,0,1,0,1,1,0,0,0
227800,57,0,1,1,0,0,0,0,0
220540,57,0,1,1,0,0,0,0,0
220623,57,1,0,1,0,0,0,0,0
204541,57,0,1,1,0,0,0,0,0
92346,57,0,1,1,0,0,0,0,0
141421,57,0,1,1,0,0,0,0,0
220589,57,0,1,1,0,0,0,0,0
74075,57,1,0,1,0,0,0,0,0
204364,57,0,1,0,1,1,0,0,0
226553,57,1,0,0,1,1,0,0,0
229585,57,1,0,0,1,1,0,0,0
220008,57,1,0,1,0,0,0,0,0
178854,57,0,1,1,0,0,0,0,0
218086,57,1,0,0,1,1,0,0,0
198783,57,0,1,1,0,0,0,0,0
161550,57,0,1,1,0,0,0,0,0
225730,57,1,0,1,0,0,0,0,0
132504,57,0,1,1,0,0,0,0,0
220663,57,0,1,1,0,0,0,0,0
220645,57,1,0,0,1,0,1,0,0
160575,57,1,0,1,0,0,0,0,0
160640,57,0,1,1,0,0,0,0,0
204482,57,0,1,1,0,0,0,0,0
74454,57,0,1,0,1,1,0,0,0
178871,57,0,1,1,0,0,0,0,0
178905,57,0,1,1,0,0,0,0,0
68720,57,0,1,1,0,0,0,0,0
220681,57,0,1,1,0,0,0,0,0
171623,57,0,1,1,0,0,0,0,0
204368,57,0,1,1,0,0,0,0,0
220653,57,0,1,1,0,0,0,0,0
66828,57,0,1,1,0,0,0,0,0
220712,57,0,1,1,0,0,0,0,0
220646,57,0,1,1,0,0,0,0,0
72442,57,0,1,1,0,0,0,0,0
204398,57,0,1,1,0,0,0,0,0
227370,57,0,1,1,0,0,0,0,0
160666,57,0,1,1,0,0,0,0,0
204407,57,1,0,1,0,0,0,0,0
220656,57,1,0,1,0,0,0,0,0
141431,57,0,1,1,0,0,0,0,0
204445,57,0,1,0,1,1,0,0,0
92699,57,0,1,1,0,0,0,0,0
204427,57,0,1,0,1,1,0,0,0
204411,57,0,1,1,0,0,0,0,0
220545,57,0,1,0,1,1,0,0,0
160598,57,1,0,1,0,0,0,0,0
225727,57,1,0,1,0,0,0,0,0
191923,57,0,1,0,1,1,0,0,0
220700,57,0,1,1,0,0,0,0,0
220551,57,1,0,1,0,0,0,0,0
204494,57,0,1,1,0,0,0,0,0
220534,57,0,1,0,1,1,0,0,0
224117,57,0,1,1,0,0,0,0,0
220708,57,0,1,1,0,0,0,0,0
204473,57,0,1,1,0,0,0,0,0
220611,57,0,1,1,0,0,0,0,0
178966,57,1,0,1,0,0,0,0,0
220702,57,0,1,1,0,0,0,0,0
74374,57,0,1,1,0,0,0,0,0
220587,57,0,1,1,0,0,0,0,0
204394,57,0,1,0,1,1,0,0,0
74383,57,0,1,1,0,0,0,0,0
204491,57,0,1,1,0,0,0,0,0
74270,57,0,1,1,0,0,0,0,0
220529,57,0,1,0,1,1,0,0,0
204365,57,0,1,1,0,0,0,0,0
220526,57,0,1,1,0,0,0,0,0
220531,57,0,1,0,1,1,0,0,0
160673,57,0,1,1,0,0,0,0,0
226179,57,1,0,0,1,0,1,0,0
152605,57,0,1,1,0,0,0,0,0
229333,57,1,0,1,0,0,0,0,0
204419,57,0,1,1,0,0,0,0,0
107283,57,1,0,1,0,0,0,0,0
198197,57,1,0,1,0,0,0,0,0
220639,57,0,1,1,0,0,0,0,0
204531,57,0,1,1,0,0,0,0,0
220664,57,0,1,1,0,0,0,0,0
220568,57,0,1,0,1,1,0,0,0
204408,57,0,1,1,0,0,0,0,0
204456,57,0,1,1,0,0,0,0,0
178964,57,0,1,1,0,0,0,0,0
178873,57,0,1,1,0,0,0,0,0
220537,57,1,0,0,1,1,0,0,0
178909,57,0,1,0,1,1,0,0,0
204444,57,0,1,0,1,0,1,0,0
220672,57,0,1,0,1,1,0,0,0
227324,57,0,1,0,1,1,0,0,0
204539,57,0,1,0,1,1,0,0,0
100689,57,0,1,1,0,0,0,0,0
178884,57,0,1,1,0,0,0,0,0
141450,57,0,1,1,0,0,0,0,0
160674,57,0,1,1,0,0,0,0,0
220563,57,0,1,0,1,1,0,0,0
204533,57,0,1,1,0,0,0,0,0
204508,57,0,1,0,1,1,0,0,0
98615,57,0,1,1,0,0,0,0,0
220570,57,0,1,1,0,0,0,0,0
204436,57,0,1,1,0,0,0,0,0
73531,57,0,1,1,0,0,0,0,0
220696,57,1,0,0,1,1,0,0,0
220670,57,1,0,1,0,0,0,0,0
220527,57,1,0,0,1,0,1,0,0
220697,57,0,1,0,1,1,0,0,0
74848,57,1,0,1,0,0,0,0,0
220567,57,0,1,0,1,1,0,0,0
74273,57,0,1,1,0,0,0,0,0
160531,57,0,1,0,1,1,0,0,0
141456,57,0,1,1,0,0,0,0,0
141458,57,0,1,1,0,0,0,0,0
178970,57,0,1,1,0,0,0,0,0
74550,57,0,1,1,0,0,0,0,0
141459,57,0,1,1,0,0,0,0,0
178910,57,0,1,0,1,1,0,0,0
160548,57,0,1,1,0,0,0,0,0
217480,57,0,1,0,1,1,0,0,0
205550,57,0,1,0,1,1,0,0,0
214694,57,0,1,1,0,0,0,0,0
178857,57,0,1,0,1,1,0,0,0
141464,57,0,1,0,1,0,1,0,0
141470,57,0,1,1,0,0,0,0,0
204472,57,0,1,1,0,0,0,0,0
204391,57,0,1,1,0,0,0,0,0
74079,57,0,1,1,0,0,0,0,0
74554,57,0,1,1,0,0,0,0,0
209189,57,0,1,0,1,1,0,0,0
220578,57,0,1,0,1,1,0,0,0
74141,57,0,1,0,1,1,0,0,0
204563,57,0,1,0,1,1,0,0,0
215043,57,0,1,0,1,0,1,0,0
204474,57,0,1,0,1,1,0,0,0
220559,57,1,0,1,0,0,0,0,0
220640,57,1,0,0,1,0,0,0,1
228837,57,1,0,1,0,0,0,0,0
66385,57,0,1,0,1,1,0,0,0
74317,57,0,1,1,0,0,0,0,0
204372,57,0,1,1,0,0,0,0,0
74253,57,0,1,1,0,0,0,0,0
228797,57,0,1,1,0,0,0,0,0
204457,57,0,1,1,0,0,0,0,0
204520,57,0,1,1,0,0,0,0,0
204497,57,0,1,0,1,1,0,0,0
204574,57,0,1,0,1,1,0,0,0
204550,57,0,1,0,1,1,0,0,0
178886,57,0,1,1,0,0,0,0,0
220677,57,0,1,1,0,0,0,0,0
162067,57,0,1,1,0,0,0,0,0
204536,57,0,1,0,1,0,0,1,0
98057,57,0,1,1,0,0,0,0,0
74856,57,1,0,0,1,1,0,0,0
141480,57,0,1,1,0,0,0,0,0
178832,57,1,0,1,0,0,0,0,0
220600,57,0,1,1,0,0,0,0,0
220566,57,1,0,1,0,0,0,0,0
80815,57,0,1,0,1,1,0,0,0
122195,57,0,1,0,1,1,0,0,0
74156,57,0,1,0,1,0,1,0,0
74299,57,0,1,1,0,0,0,0,0
92102,57,0,1,0,1,1,0,0,0
139285,57,1,0,0,1,1,0,0,0
74585,57,0,1,1,0,0,0,0,0
74858,57,0,1,1,0,0,0,0,0
171139,57,1,0,1,0,0,0,0,0
220662,57,0,1,1,0,0,0,0,0
204404,57,0,1,1,0,0,0,0,0
138286,57,0,1,0,1,0,1,0,0
220581,57,0,1,1,0,0,0,0,0
103758,57,0,1,1,0,0,0,0,0
74478,57,0,1,1,0,0,0,0,0
178931,57,0,1,1,0,0,0,0,0
227323,57,0,1,1,0,0,0,0,0
220616,57,0,1,1,0,0,0,0,0
178954,57,0,1,0,1,1,0,0,0
229082,57,1,0,1,0,0,0,0,0
222429,57,0,1,0,1,1,0,0,0
160510,57,0,1,1,0,0,0,0,0
204410,57,1,0,1,0,0,0,0,0
204448,57,0,1,1,0,0,0,0,0
141485,57,0,1,1,0,0,0,0,0
73778,57,0,1,1,0,0,0,0,0
204485,57,0,1,1,0,0,0,0,0
74041,57,0,1,1,0,0,0,0,0
141487,57,0,1,1,0,0,0,0,0
229432,57,0,1,1,0,0,0,0,0
220658,57,0,1,1,0,0,0,0,0
204455,57,0,1,1,0,0,0,0,0
220636,57,0,1,1,0,0,0,0,0
162332,57,0,1,0,1,0,0,1,0
204526,57,0,1,1,0,0,0,0,0
74784,57,1,0,1,0,0,0,0,0
178866,57,1,0,1,0,0,0,0,0
220669,57,0,1,1,0,0,0,0,0
166402,57,1,0,1,0,0,0,0,0
220648,57,0,1,1,0,0,0,0,0
156190,57,0,1,1,0,0,0,0,0
179000,57,0,1,1,0,0,0,0,0
204433,57,0,1,1,0,0,0,0,0
220599,57,0,1,1,0,0,0,0,0
220634,57,0,1,0,1,1,0,0,0
133810,57,0,1,1,0,0,0,0,0
160161,57,0,1,1,0,0,0,0,0
178983,57,0,1,1,0,0,0,0,0
179001,57,0,1,1,0,0,0,0,0
226410,57,0,1,1,0,0,0,0,0
220687,57,0,1,1,0,0,0,0,0
81055,57,0,1,0,1,1,0,0,0
150418,57,0,1,0,1,0,1,0,0
204522,57,0,1,1,0,0,0,0,0
219585,57,0,1,1,0,0,0,0,0
160535,57,0,1,1,0,0,0,0,0
204431,57,0,1,1,0,0,0,0,0
204506,57,0,1,1,0,0,0,0,0
220547,57,0,1,1,0,0,0,0,0
178943,57,0,1,1,0,0,0,0,0
220604,57,0,1,1,0,0,0,0,0
220668,57,1,0,1,0,0,0,0,0
74398,57,1,0,1,0,0,0,0,0
204540,57,1,0,1,0,0,0,0,0
227275,57,1,0,0,1,1,0,0,0
220637,57,1,0,0,1,0,1,0,0
220655,57,0,1,1,0,0,0,0,0
74158,57,0,1,1,0,0,0,0,0
178858,57,0,1,1,0,0,0,0,0
204566,57,0,1,1,0,0,0,0,0
220572,57,1,0,1,0,0,0,0,0
178843,57,0,1,1,0,0,0,0,0
220661,57,0,1,0,1,1,0,0,0
220609,57,0,1,1,0,0,0,0,0
220628,57,0,1,1,0,0,0,0,0
220550,57,0,1,1,0,0,0,0,0
220647,57,0,1,1,0,0,0,0,0
204486,57,0,1,0,1,1,0,0,0
220607,57,0,1,0,1,1,0,0,0
220591,57,1,0,0,1,1,0,0,0
74428,57,0,1,0,1,1,0,0,0
188097,57,0,1,1,0,0,0,0,0
220585,57,0,1,1,0,0,0,0,0
220530,57,0,1,0,1,1,0,0,0
171786,57,0,1,0,1,1,0,0,0
178985,57,0,1,1,0,0,0,0,0
154178,57,0,1,1,0,0,0,0,0
178895,57,0,1,1,0,0,0,0,0
229225,57,1,0,1,0,0,0,0,0
178997,57,0,1,1,0,0,0,0,0
220617,57,0,1,1,0,0,0,0,0
220584,57,0,1,1,0,0,0,0,0
204453,57,1,0,1,0,0,0,0,0
228042,57,0,1,0,1,1,0,0,0
204449,57,0,1,1,0,0,0,0,0
220622,57,1,0,0,1,1,0,0,0
220703,57,0,1,0,1,1,0,0,0
178896,57,0,1,1,0,0,0,0,0
204479,57,0,1,1,0,0,0,0,0
209787,57,0,1,1,0,0,0,0,0
178986,57,0,1,1,0,0,0,0,0
227660,57,0,1,0,1,1,0,0,0
74159,57,0,1,1,0,0,0,0,0
204498,57,0,1,0,1,1,0,0,0
178987,57,0,1,0,1,0,1,0,0
73692,57,0,1,1,0,0,0,0,0
204422,57,0,1,0,1,0,1,0,0
204441,57,0,1,0,1,1,0,0,0
204573,57,0,1,1,0,0,0,0,0
220706,57,0,1,1,0,0,0,0,0
160556,57,0,1,1,0,0,0,0,0
180214,57,0,1,0,1,1,0,0,0
160642,57,0,1,0,1,1,0,0,0
204570,57,0,1,0,1,1,0,0,0
220615,57,0,1,0,1,0,1,0,0
204553,57,0,1,0,1,0,1,0,0
74160,57,0,1,1,0,0,0,0,0
74095,57,0,1,0,1,1,0,0,0
171617,57,0,1,0,1,1,0,0,0
141518,57,0,1,1,0,0,0,0,0
220627,57,0,1,1,0,0,0,0,0
141516,57,0,1,1,0,0,0,0,0
220650,57,0,1,1,0,0,0,0,0
178860,57,0,1,1,0,0,0,0,0
160517,57,0,1,1,0,0,0,0,0
160558,57,0,1,1,0,0,0,0,0
204492,57,0,1,0,1,1,0,0,0
220685,57,0,1,1,0,0,0,0,0
74574,57,0,1,1,0,0,0,0,0
128760,57,0,1,1,0,0,0,0,0
74400,57,0,1,1,0,0,0,0,0
141488,57,0,1,1,0,0,0,0,0
220630,57,0,1,0,1,0,0,1,0
220667,57,0,1,1,0,0,0,0,0
229112,57,0,1,0,1,1,0,0,0
122974,57,0,1,0,1,1,0,0,0
204395,57,0,1,1,0,0,0,0,0
122158,57,0,1,1,0,0,0,0,0
229259,57,0,1,1,0,0,0,0,0
160604,57,0,1,1,0,0,0,0,0
204406,57,0,1,1,0,0,0,0,0
161440,57,0,1,1,0,0,0,0,0
204524,57,0,1,1,0,0,0,0,0
73486,57,0,1,1,0,0,0,0,0
160601,57,0,1,1,0,0,0,0,0
226075,57,1,0,0,1,1,0,0,0
89536,57,0,1,0,1,1,0,0,0
220533,57,0,1,0,1,1,0,0,0
204390,57,0,1,0,1,1,0,0,0
220580,57,1,0,1,0,0,0,0,0
221338,57,1,0,1,0,0,0,0,0
220586,57,0,1,1,0,0,0,0,0
220532,57,0,1,1,0,0,0,0,0
220626,57,0,1,1,0,0,0,0,0
204567,57,0,1,0,1,1,0,0,0
74084,57,0,1,0,1,1,0,0,0
115200,57,0,1,1,0,0,0,0,0
74161,57,0,1,1,0,0,0,0,0
221378,57,1,0,0,1,0,1,0,0
220606,57,0,1,1,0,0,0,0,0
205865,57,0,1,1,0,0,0,0,0
225386,57,0,1,0,1,1,0,0,0
178989,57,1,0,1,0,0,0,0,0
153423,57,1,0,0,1,1,0,0,0
73801,57,0,1,1,0,0,0,0,0
221329,57,0,1,1,0,0,0,0,0
220543,57,0,1,0,1,1,0,0,0
73788,57,0,1,1,0,0,0,0,0
204362,57,0,1,1,0,0,0,0,0
220694,57,0,1,0,1,1,0,0,0
220633,57,0,1,1,0,0,0,0,0
213274,57,0,1,1,0,0,0,0,0
204489,57,0,1,0,1,1,0,0,0
220693,57,1,0,1,0,0,0,0,0
220588,57,0,1,0,1,1,0,0,0
220613,57,0,1,0,1,1,0,0,0
220624,57,0,1,1,0,0,0,0,0
220546,57,0,1,1,0,0,0,0,0
141531,57,0,1,1,0,0,0,0,0
223128,57,0,1,1,0,0,0,0,0
220641,57,0,1,1,0,0,0,0,0
165470,57,0,1,1,0,0,0,0,0
220695,57,1,0,1,0,0,0,0,0
204480,57,0,1,1,0,0,0,0,0
160629,57,0,1,1,0,0,0,0,0
163321,57,0,1,1,0,0,0,0,0
204525,57,1,0,1,0,0,0,0,0
178945,57,1,0,0,1,0,1,0,0
220644,57,1,0,1,0,0,0,0,0
220620,57,1,0,1,0,0,0,0,0
73806,57,1,0,1,0,0,0,0,0
74371,57,0,1,1,0,0,0,0,0
178887,57,0,1,1,0,0,0,0,0
73604,57,0,1,1,0,0,0,0,0
160635,57,0,1,1,0,0,0,0,0
204535,57,1,0,1,0,0,0,0,0
220631,57,0,1,0,1,1,0,0,0
204416,57,0,1,1,0,0,0,0,0
160621,57,0,1,1,0,0,0,0,0
204387,57,0,1,1,0,0,0,0,0
220621,57,0,1,1,0,0,0,0,0
220618,57,0,1,0,1,1,0,0,0
220713,57,0,1,1,0,0,0,0,0
226837,57,0,1,1,0,0,0,0,0
73808,57,0,1,0,1,1,0,0,0
178933,57,0,1,1,0,0,0,0,0
204557,57,0,1,0,1,1,0,0,0
74356,57,0,1,0,1,1,0,0,0
204360,57,1,0,0,1,0,1,0,0
220579,57,1,0,0,1,0,0,0,1
227310,57,0,1,1,0,0,0,0,0
204425,57,0,1,1,0,0,0,0,0
220569,57,1,0,0,1,1,0,0,0
220651,57,1,0,1,0,0,0,0,0
104552,57,1,0,1,0,0,0,0,0
220643,57,1,0,0,1,0,0,0,1
220575,57,1,0,1,0,0,0,0,0
178946,57,1,0,1,0,0,0,0,0
178947,57,0,1,1,0,0,0,0,0
92776,57,0,1,1,0,0,0,0,0
204534,57,1,0,1,0,0,0,0,0
220682,57,0,1,1,0,0,0,0,0
204464,57,1,0,0,1,0,1,0,0
220598,57,0,1,1,0,0,0,0,0
220552,57,0,1,1,0,0,0,0,0
220560,57,0,1,0,1,1,0,0,0
220597,57,0,1,1,0,0,0,0,0
220684,57,0,1,1,0,0,0,0,0
160976,57,0,1,0,1,1,0,0,0
178934,57,0,1,1,0,0,0,0,0
157130,57,0,1,1,0,0,0,0,0
223398,57,0,1,1,0,0,0,0,0
160610,57,0,1,0,1,0,1,0,0
74376,57,0,1,1,0,0,0,0,0
204396,57,0,1,1,0,0,0,0,0
74283,57,0,1,0,1,0,1,0,0
137070,57,0,1,0,1,1,0,0,0
141555,57,0,1,1,0,0,0,0,0
160591,57,0,1,1,0,0,0,0,0
178992,57,0,1,1,0,0,0,0,0
91228,57,0,1,1,0,0,0,0,0
160569,57,0,1,0,1,1,0,0,0
220601,57,0,1,1,0,0,0,0,0
160518,57,0,1,1,0,0,0,0,0
74043,57,0,1,0,1,1,0,0,0
224333,57,0,1,1,0,0,0,0,0
74044,57,0,1,0,1,1,0,0,0
182146,57,0,1,0,1,1,0,0,0
220564,57,1,0,1,0,0,0,0,0
220660,57,0,1,1,0,0,0,0,0
220536,57,0,1,1,0,0,0,0,0
204559,57,0,1,0,1,1,0,0,0
160632,57,0,1,1,0,0,0,0,0
220558,57,0,1,1,0,0,0,0,0
204517,57,0,1,1,0,0,0,0,0
160592,57,0,1,1,0,0,0,0,0
220592,57,0,1,0,1,1,0,0,0
141463,54,0,1,1,0,0,0,0,0
73764,54,0,1,0,0,0,0,0,0
161907,54,0,1,1,0,0,0,0,0
133374,54,0,1,0,1,1,0,0,0
160577,54,0,1,1,0,0,0,0,0
141372,54,0,1,1,0,0,0,0,0
160508,54,0,1,0,1,1,0,0,0
136811,54,0,1,1,0,0,0,0,0
178835,54,0,1,1,0,0,0,0,0
160638,54,0,1,1,0,0,0,0,0
160527,54,0,1,1,0,0,0,0,0
173269,54,0,1,0,1,0,0,1,0
160582,54,0,1,0,1,0,1,0,0
74696,54,0,1,1,0,0,0,0,0
160559,54,0,1,1,0,0,0,0,0
73428,54,0,1,0,1,1,0,0,0
160511,54,0,1,1,0,0,0,0,0
73458,54,0,1,1,0,0,0,0,0
74829,54,0,1,1,0,0,0,0,0
160545,54,0,1,1,0,0,0,0,0
160579,54,0,1,1,0,0,0,0,0
74830,54,0,1,0,0,0,0,0,0
141374,54,0,1,1,0,0,0,0,0
169712,54,0,1,1,0,0,0,0,0
141454,54,0,1,1,0,0,0,0,0
116663,54,0,1,0,0,0,0,0,0
74057,54,1,0,1,0,0,0,0,0
141375,54,1,0,1,0,0,0,0,0
160626,54,0,1,0,1,1,0,0,0
160603,54,0,1,1,0,0,0,0,0
174861,54,0,1,1,0,0,0,0,0
141377,54,1,0,0,0,0,0,0,0
160551,54,0,1,1,0,0,0,0,0
74471,54,0,1,1,0,0,0,0,0
161905,54,0,1,0,0,0,0,0,0
133439,54,0,1,1,0,0,0,0,0
160543,54,0,1,1,0,0,0,0,0
141378,54,0,1,0,0,0,0,0,0
74377,54,0,1,1,0,0,0,0,0
141379,54,1,0,0,1,1,0,0,0
141381,54,0,1,1,0,0,0,0,0
74212,54,0,1,0,1,1,0,0,0
73937,54,0,1,1,0,0,0,0,0
160539,54,0,1,1,0,0,0,0,0
123756,54,1,0,1,0,0,0,0,0
141387,54,0,1,1,0,0,0,0,0
74213,54,0,1,0,1,1,0,0,0
160553,54,0,1,0,1,0,1,0,0
141383,54,0,1,1,0,0,0,0,0
74373,54,0,1,1,0,0,0,0,0
74058,54,0,1,0,1,1,0,0,0
73584,54,0,1,1,0,0,0,0,0
160530,54,0,1,1,0,0,0,0,0
141390,54,0,1,0,0,0,0,0,0
74648,54,0,1,1,0,0,0,0,0
74103,54,0,1,1,0,0,0,0,0
73433,54,0,1,1,0,0,0,0,0
74405,54,0,1,0,0,0,0,0,0
160546,54,0,1,0,1,1,0,0,0
73434,54,0,1,1,0,0,0,0,0
141391,54,0,1,1,0,0,0,0,0
160602,54,0,1,0,1,1,0,0,0
74291,54,0,1,1,0,0,0,0,0
74833,54,0,1,1,0,0,0,0,0
160541,54,0,1,0,1,1,0,0,0
160600,54,0,1,1,0,0,0,0,0
160678,54,0,1,1,0,0,0,0,0
74222,54,0,1,0,1,1,0,0,0
159237,54,0,1,1,0,0,0,0,0
74378,54,0,1,1,0,0,0,0,0
160581,54,0,1,0,1,0,1,0,0
74090,54,0,1,1,0,0,0,0,0
74459,54,0,1,1,0,0,0,0,0
160680,54,0,1,0,1,1,0,0,0
73655,54,0,1,1,0,0,0,0,0
160665,54,0,1,1,0,0,0,0,0
160512,54,0,1,1,0,0,0,0,0
178834,54,0,1,0,1,0,1,0,0
73701,54,1,0,0,1,0,1,0,0
74040,54,0,1,0,1,1,0,0,0
160554,54,0,1,1,0,0,0,0,0
109152,54,0,1,0,1,1,0,0,0
74321,54,0,1,1,0,0,0,0,0
73478,54,0,1,1,0,0,0,0,0
141335,54,0,1,0,1,1,0,0,0
73437,54,0,1,1,0,0,0,0,0
141513,54,0,1,1,0,0,0,0,0
160538,54,0,1,1,0,0,0,0,0
74650,54,0,1,1,0,0,0,0,0
141399,54,0,1,1,0,0,0,0,0
160589,54,1,0,1,0,0,0,0,0
141394,54,0,1,1,0,0,0,0,0
141393,54,0,1,0,0,0,0,0,0
168034,54,0,1,0,1,1,0,0,0
141395,54,0,1,1,0,0,0,0,0
141396,54,0,1,1,0,0,0,0,0
179379,54,1,0,0,0,0,0,0,0
160585,54,0,1,0,0,0,0,0,0
160584,54,0,1,1,0,0,0,0,0
74290,54,0,1,0,1,1,0,0,0
141401,54,0,1,1,0,0,0,0,0
141402,54,0,1,1,0,0,0,0,0
74474,54,0,1,1,0,0,0,0,0
160605,54,0,1,0,1,1,0,0,0
74163,54,0,1,1,0,0,0,0,0
179381,54,0,1,0,1,1,0,0,0
74651,54,0,1,1,0,0,0,0,0
165583,54,0,1,1,0,0,0,0,0
74262,54,0,1,1,0,0,0,0,0
73934,54,0,1,0,1,1,0,0,0
141398,54,0,1,1,0,0,0,0,0
164360,54,1,0,1,0,0,0,0,0
160624,54,1,0,1,0,0,0,0,0
73568,54,0,1,1,0,0,0,0,0
141405,54,0,1,1,0,0,0,0,0
160664,54,0,1,1,0,0,0,0,0
160576,54,0,1,1,0,0,0,0,0
74379,54,0,1,0,0,0,0,0,0
74171,54,0,1,1,0,0,0,0,0
141439,54,0,1,1,0,0,0,0,0
160634,54,0,1,1,0,0,0,0,0
141440,54,0,1,0,1,0,1,0,0
160580,54,1,0,1,0,0,0,0,0
74537,54,0,1,1,0,0,0,0,0
160557,54,0,1,1,0,0,0,0,0
141408,54,0,1,1,0,0,0,0,0
74230,54,0,1,0,1,1,0,0,0
74016,54,0,1,0,1,1,0,0,0
114586,54,0,1,1,0,0,0,0,0
141502,54,1,0,0,1,0,1,0,0
74467,54,0,1,0,1,0,1,0,0
74060,54,0,1,0,1,1,0,0,0
160528,54,0,1,1,0,0,0,0,0
62881,54,0,1,1,0,0,0,0,0
160552,54,0,1,1,0,0,0,0,0
73891,54,0,1,1,0,0,0,0,0
73924,54,0,1,1,0,0,0,0,0
141412,54,0,1,1,0,0,0,0,0
141413,54,0,1,1,0,0,0,0,0
160606,54,0,1,1,0,0,0,0,0
164359,54,0,1,1,0,0,0,0,0
74172,54,0,1,1,0,0,0,0,0
174854,54,0,1,1,0,0,0,0,0
74264,54,0,1,1,0,0,0,0,0
160588,54,0,1,1,0,0,0,0,0
73768,54,0,1,1,0,0,0,0,0
160599,54,0,1,1,0,0,0,0,0
74265,54,0,1,0,0,0,0,0,0
74197,54,0,1,0,1,0,1,0,0
143632,54,0,1,1,0,0,0,0,0
160758,54,0,1,1,0,0,0,0,0
141371,54,0,1,0,0,0,0,0,0
160529,54,0,1,1,0,0,0,0,0
118384,54,0,1,1,0,0,0,0,0
170489,54,0,1,1,0,0,0,0,0
165675,54,0,1,0,1,1,0,0,0
160514,54,0,1,1,0,0,0,0,0
160643,54,0,1,0,1,0,1,0,0
74094,54,0,1,1,0,0,0,0,0
147975,54,0,1,1,0,0,0,0,0
73459,54,0,1,1,0,0,0,0,0
178830,54,0,1,1,0,0,0,0,0
141498,54,0,1,1,0,0,0,0,0
166727,54,1,0,1,0,0,0,0,0
141385,54,0,1,1,0,0,0,0,0
161904,54,0,1,0,1,1,0,0,0
