parl_id,legislatura,weights
77656,49,0.5140845070422536
65988,49,0.5140845070422536
73820,49,0.5140845070422536
73821,49,0.5140845070422536
73822,49,0.5140845070422536
73824,49,0.5140845070422536
133949,49,0.5140845070422536
73843,49,0.5140845070422536
73845,49,0.5140845070422536
73846,49,0.5140845070422536
73847,49,0.5140845070422536
73849,49,0.5140845070422536
73503,49,0.5140845070422536
73510,49,0.5140845070422536
73702,49,0.5140845070422536
73708,49,0.5140845070422536
73759,50,5.61904761904762
73763,50,0.5488372093023257
73766,50,0.5488372093023257
73762,50,0.5488372093023257
73769,50,0.5488372093023257
73770,50,0.5488372093023257
73774,50,0.5488372093023257
73773,50,0.5488372093023257
73779,50,0.5488372093023257
73785,50,0.5488372093023257
73787,50,0.5488372093023257
73789,50,0.5488372093023257
73791,50,0.5488372093023257
73823,50,5.61904761904762
73877,50,0.5488372093023257
73878,50,0.5488372093023257
73876,50,0.5488372093023257
73879,50,0.5488372093023257
73880,50,0.5488372093023257
73898,50,0.5488372093023257
73890,50,0.5488372093023257
73899,50,0.5488372093023257
73903,50,0.5488372093023257
73905,50,0.5488372093023257
73908,50,0.5488372093023257
73911,50,0.5488372093023257
73988,50,0.5488372093023257
73995,50,0.5488372093023257
73997,50,0.5488372093023257
73999,50,0.5488372093023257
74004,50,0.5488372093023257
74002,50,0.5488372093023257
74006,50,0.5488372093023257
74007,50,0.5488372093023257
74008,50,0.5488372093023257
74009,50,0.5488372093023257
74011,50,0.5488372093023257
74013,50,0.5488372093023257
74015,50,0.5488372093023257
74012,50,0.5488372093023257
74020,50,0.5488372093023257
74022,50,0.5488372093023257
74025,50,0.5488372093023257
74019,50,0.5488372093023257
74064,50,0.5488372093023257
74067,50,0.5488372093023257
74068,50,5.61904761904762
74071,50,5.61904761904762
74074,50,0.5488372093023257
74073,50,0.5488372093023257
74078,50,0.5488372093023257
74081,50,0.5488372093023257
74086,50,0.5488372093023257
74083,50,0.5488372093023257
74088,50,5.61904761904762
74092,50,0.5488372093023257
74096,50,0.5488372093023257
74098,50,0.5488372093023257
74105,50,0.5488372093023257
74101,50,0.5488372093023257
74107,50,0.5488372093023257
74110,50,0.5488372093023257
74114,50,0.5488372093023257
74113,50,0.5488372093023257
74115,50,0.5488372093023257
74116,50,0.5488372093023257
74117,50,0.5488372093023257
74118,50,0.5488372093023257
74121,50,0.5488372093023257
74123,50,0.5488372093023257
74126,50,0.5488372093023257
74127,50,0.5488372093023257
74128,50,0.5488372093023257
74130,50,5.61904761904762
74129,50,0.5488372093023257
74132,50,0.5488372093023257
74135,50,0.5488372093023257
74138,50,5.61904761904762
74178,50,0.5488372093023257
74179,50,0.5488372093023257
74180,50,5.61904761904762
74182,50,0.5488372093023257
74183,50,0.5488372093023257
74196,50,0.5488372093023257
74201,50,0.5488372093023257
74202,50,0.5488372093023257
74203,50,0.5488372093023257
74205,50,5.61904761904762
74204,50,0.5488372093023257
74214,50,0.5488372093023257
74215,50,0.5488372093023257
74219,50,0.5488372093023257
74220,50,0.5488372093023257
74223,50,0.5488372093023257
74226,50,0.5488372093023257
74224,50,0.5488372093023257
74227,50,5.61904761904762
74229,50,0.5488372093023257
74228,50,0.5488372093023257
74231,50,5.61904761904762
74232,50,0.5488372093023257
74234,50,0.5488372093023257
74236,50,0.5488372093023257
74239,50,0.5488372093023257
74242,50,0.5488372093023257
74244,50,0.5488372093023257
74246,50,0.5488372093023257
74241,50,0.5488372093023257
74247,50,0.5488372093023257
74250,50,0.5488372093023257
74245,50,0.5488372093023257
74251,50,5.61904761904762
74249,50,0.5488372093023257
74292,50,0.5488372093023257
74293,50,0.5488372093023257
74296,50,0.5488372093023257
74311,50,0.5488372093023257
74314,50,0.5488372093023257
74320,50,0.5488372093023257
74323,50,0.5488372093023257
74322,50,0.5488372093023257
74330,50,0.5488372093023257
74331,50,0.5488372093023257
74335,50,0.5488372093023257
74334,50,0.5488372093023257
74332,50,0.5488372093023257
74336,50,0.5488372093023257
74338,50,0.5488372093023257
74406,50,0.5488372093023257
74409,50,0.5488372093023257
74410,50,0.5488372093023257
74418,50,0.5488372093023257
74420,50,0.5488372093023257
74424,50,0.5488372093023257
74429,50,0.5488372093023257
74432,50,0.5488372093023257
74437,50,0.5488372093023257
73418,50,0.5488372093023257
73419,50,0.5488372093023257
73423,50,0.5488372093023257
73425,50,5.61904761904762
74518,50,5.61904761904762
73426,50,0.5488372093023257
74519,50,0.5488372093023257
74522,50,0.5488372093023257
74525,50,0.5488372093023257
74526,50,0.5488372093023257
74532,50,0.5488372093023257
73429,50,0.5488372093023257
74536,50,0.5488372093023257
74539,50,0.5488372093023257
74543,50,0.5488372093023257
73444,50,0.5488372093023257
73449,50,0.5488372093023257
74630,50,0.5488372093023257
74631,50,0.5488372093023257
73450,50,0.5488372093023257
74636,50,0.5488372093023257
74639,50,0.5488372093023257
74642,50,5.61904761904762
74649,50,0.5488372093023257
74653,50,0.5488372093023257
74661,50,0.5488372093023257
