id_parl,cargo,siglaUf,municipio,anoInicio,anoFim,siglaPartidoEleicao,uriPartidoEleicao
74372,Deputado(a) Estadual,GO,,1995,1998,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74372,Deputado(a) Estadual,GO,,1999,2002,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74374,Vereador(a),MS,,1993,1996,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
74374,Vereador(a),MS,,1997,1998,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
74374,Deputado(a) Estadual,MS,,1999,2003,PPS,https://dadosabertos.camara.leg.br/api/v2/partidos/36813
148295,Vereador(a),PB,,2005,2008,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74379,Deputado(a) Estadual,PR,,1991,1995,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
74379,Deputado(a) Estadual,PR,,1995,1999,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
74379,Deputado(a) Estadual,PR,,1999,2003,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
66179,Prefeito(a),ES,Itapemirim,2005,2008,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
66179,Prefeito(a),ES,Itapemirim,2009,2012,DEM,https://dadosabertos.camara.leg.br/api/v2/partidos/36769
74380,Vereador(a),PR,,1993,1995,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74380,Deputado(a) Estadual,PR,,1995,1998,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74380,Deputado(a) Estadual,PR,,1999,2003,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74385,Vereador(a),PR,,1989,1993,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74385,Deputado(a) Estadual,PR,,1996,1999,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74385,Deputado(a) Estadual,PR,,1999,2002,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74381,Vereador(a),PR,,2001,2003,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74386,Deputado(a) Estadual,SC,,1995,1998,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74386,Deputado(a) Estadual,SC,,1999,2002,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74386,Deputado(a) Estadual,SC,,1991,1994,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74386,Vereador(a),SC,,1989,1991,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74389,Vereador(a),SC,,1997,2000,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74389,Vereador(a),SC,,2001,2003,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74387,Deputado(a) Estadual,SC,,1979,1983,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74387,Deputado(a) Estadual,SC,,1983,1987,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74387,Deputado(a) Estadual,SC,,1987,1991,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74387,Deputado(a) Estadual,SC,,1991,1995,PRN,https://dadosabertos.camara.leg.br/api/v2/partidos/36822
74387,Deputado(a) Estadual,SC,,1995,1999,PPR,https://dadosabertos.camara.leg.br/api/v2/partidos/36812
74387,Deputado(a) Estadual,SC,,1999,2003,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811
74391,Vereador(a),SC,,1997,2001,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74391,Vereador(a),SC,,2001,2003,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74393,Deputado(a) Estadual,RS,,1999,2003,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811
74392,Vice-Prefeito(a),SC,,1969,1973,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74392,Prefeito(a),SC,,1973,1977,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74392,Prefeito(a),SC,,1989,1992,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74392,Deputado(a) Estadual,SC,,1995,1999,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811
74392,Deputado(a) Estadual,SC,,1999,2003,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811
74394,Vice-Prefeito(a),RS,,1976,1982,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74394,Prefeito(a),RS,,1983,1986,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74394,Deputado(a) Estadual,RS,,1987,1991,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74394,Deputado(a) Estadual,RS,,1991,1995,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74395,Vereador(a),RS,,1989,1990,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74395,Deputado(a) Estadual,RS,,1991,1995,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74395,Deputado(a) Estadual,RS,,1995,1999,PPR,https://dadosabertos.camara.leg.br/api/v2/partidos/36812
74397,Deputado(a) Estadual,RS,,1995,1999,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74397,Deputado(a) Estadual,RS,,1999,2003,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74398,Vereador(a),RS,Porto Alegre,1993,1996,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779
74398,Vereador(a),RS,Porto Alegre,1997,1998,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74398,Deputado(a) Estadual,RS,,1999,2003,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74399,Deputado(a) Estadual,RS,,1999,2003,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74399,Deputado(a) Estadual,RS,,1995,1998,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/36795
74400,Vereador(a),RS,Santa Maria,1989,1992,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74400,Vereador(a),RS,Santa Maria,1993,1996,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74400,Deputado(a) Estadual,RS,,1999,2000,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74400,Vice-Prefeito(a),RS,,2001,2002,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74401,Vereador(a),RS,,1976,1982,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
74401,Deputado(a) Estadual,RS,,1983,1987,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74401,Deputado(a) Estadual,RS,,1987,1991,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74401,Deputado(a) Estadual,RS,,1991,1995,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74401,Deputado(a) Estadual,RS,,1995,1999,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74401,Deputado(a) Estadual,RS,,1999,2003,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74401,Governador(a),RS,,1998,1998,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74401,Prefeito(a),,,2005,,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
74403,Vereador(a),PR,,1997,2000,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74403,Vereador(a),PR,,2001,2003,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74404,Deputado(a) Estadual,PB,,1991,1995,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74404,Vereador(a),PB,,1983,1988,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74404,Vereador(a),PB,,1977,1983,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74405,Deputado(a) Estadual,PB,,1991,1995,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74405,Vice-Prefeito(a),PB,,1982,1988,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74406,Prefeito(a),PB,,1997,2000,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74406,Prefeito(a),PB,,1989,1992,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74407,Deputado(a) Estadual,PB,,1987,1991,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74407,Deputado(a) Estadual,PB,,1983,1987,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
172711,Vereador(a),AM,,1999,2000,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
172711,Vereador(a),AM,,2001,2004,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
172711,Vereador(a),AM,,2013,2016,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
172711,Vereador(a),AM,,2017,2019,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
172711,Senador(a),AM,,2019,2027,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
74408,Deputado(a) Estadual,PB,,1987,1991,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74408,Prefeito(a),PB,,1977,1983,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74408,Deputado(a) Estadual,PB,,1975,1977,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
205476,Prefeito(a),BA,Guanambi,2011,2012,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903
205476,Prefeito(a),BA,Guanambi,2013,2016,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903
205476,Vereador(a),BA,Guanambi,2000,2004,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
205476,Vice-Prefeito(a),BA,Guanambi,2004,2010,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
74409,Governador(a),PB,,,,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74409,Deputado(a) Estadual,PB,,1991,1995,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74409,Vereador(a),PB,,1972,1976,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74414,Deputado(a) Estadual,PB,,1955,1959,UDN,https://dadosabertos.camara.leg.br/api/v2/partidos/36854
74414,Deputado(a) Estadual,PB,,1959,1963,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
74414,Deputado(a) Estadual,PB,,1963,1967,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74414,Deputado(a) Estadual,PB,,1967,1971,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74414,Deputado(a) Estadual,PB,,1971,1975,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74414,Governador(a),PB,,1983,1987,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74414,Prefeito(a),PB,,1989,1990,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74414,Vereador(a),PB,,1992,1993,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
74416,Deputado(a) Estadual,PE,,1991,1995,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
74417,Vereador(a),PE,,1993,1994,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74418,Deputado(a) Estadual,PE,,1967,1971,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
74420,Deputado(a) Estadual,PE,,1991,1995,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74420,Vereador(a),PE,,2001,2005,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74420,Senador(a),PE,,2011,2018,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74420,Senador(a),PE,,2019,2027,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74419,Deputado(a) Estadual,PE,,1983,1987,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74423,Deputado(a) Estadual,PE,,1991,1995,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
74427,Senador(a),PE,,1988,1989,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74426,Prefeito(a),PE,,1982,1983,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74426,Vice-Prefeito(a),PE,,1976,1982,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74428,Deputado(a) Estadual,PE,,1987,1991,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74428,Deputado(a) Estadual,PE,,1991,1995,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74428,Vice-Governador(a),PE,,1999,2002,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74428,Vice-Governador(a),PE,,2003,2006,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74428,Governador(a),PE,,2006,2006,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74425,Deputado(a) Estadual,PE,,1975,1979,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74425,Deputado(a) Estadual,PE,,1971,1975,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74425,Deputado(a) Estadual,PE,,1967,1971,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74430,Deputado(a) Estadual,PE,,1955,1959,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834
74430,Deputado(a) Estadual,PE,,1959,1963,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834
74430,Deputado(a) Estadual,PE,,1963,1967,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834
74432,Vice-Governador(a),PE,,1991,1994,PRN,https://dadosabertos.camara.leg.br/api/v2/partidos/36822
74432,Deputado(a) Estadual,PE,,1987,1991,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74433,Prefeito(a),PE,,1997,2000,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74433,Governador(a),PE,,1983,1986,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74433,Vice-Governador(a),PE,,1979,1982,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74435,Deputado(a) Estadual,PE,,1983,1987,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74435,Deputado(a) Estadual,PE,,1987,1991,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
74435,Senador(a),PE,,2003,2011,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
74436,Deputado(a) Estadual,PE,,1991,1995,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/36795
74436,Deputado(a) Estadual,PE,,1987,1991,PDC,https://dadosabertos.camara.leg.br/api/v2/partidos/36783
74436,Deputado(a) Estadual,PE,,1983,1987,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74436,Deputado(a) Estadual,PE,,1979,1983,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74436,Deputado(a) Estadual,PE,,1975,1979,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74436,Deputado(a) Estadual,PE,,1971,1975,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74436,Deputado(a) Estadual,PE,,1967,1971,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74436,Prefeito(a),PE,,1964,1966,UDN,https://dadosabertos.camara.leg.br/api/v2/partidos/36854
74437,Vereador(a),PE,,1993,1995,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
74437,Vereador(a),PE,,1989,1993,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74437,Vereador(a),PE,,1985,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74439,Vereador(a),PE,Caruaru,1993,1995,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
74438,Deputado(a) Estadual,PE,,1983,1987,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74438,Senador(a),PE,,1970,1975,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74445,Governador(a),MA,,1979,1982,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74445,Senador(a),MA,,1983,1991,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74445,Prefeito(a),MA,São Luís,2009,2012,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
74444,Vereador(a),TO,,1997,1999,PPB,https://dadosabertos.camara.leg.br/api/v2/partidos/36811
74448,Prefeito(a),MA,,1993,1996,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/36833
74449,Vereador(a),MA,,1993,1996,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
74451,Vereador(a),CE,,1997,1999,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
74452,Prefeito(a),CE,,1993,1997,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74456,Prefeito(a),CE,,1993,1996,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
74456,Deputado(a) Estadual,CE,,1991,1993,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
74456,Prefeito(a),CE,,1983,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74454,Senador(a),CE,,2011,2019,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
74457,Vice-Governador(a),CE,,1995,1998,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
74458,Vereador(a),CE,,1997,1999,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
74458,Vereador(a),CE,,1993,1996,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
74458,Vereador(a),CE,,1989,1992,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
74460,Deputado(a) Estadual,PI,,1991,1995,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74460,Deputado(a) Estadual,PI,,1987,1991,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74460,Deputado(a) Estadual,PI,,1983,1987,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74460,Senador(a),PI,,2019,2027,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
74461,Deputado(a) Estadual,PI,,,,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
74461,Vereador(a),PI,Teresina,,,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
74461,Deputado(a) Estadual,PI,,,,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
74461,Deputado(a) Estadual,PI,,,,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
74461,Vereador(a),PI,Esperantina,,,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
74462,Deputado(a) Estadual,PI,,1995,1999,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74462,Vereador(a),PI,,1993,1994,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74463,Senador(a),RN,,1987,1995,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74463,Governador(a),RN,,1979,1983,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74465,Vereador(a),PB,,1993,1996,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74466,Deputado(a) Estadual,PB,,1995,1999,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74466,Deputado(a) Estadual,PB,,1991,1995,PRN,https://dadosabertos.camara.leg.br/api/v2/partidos/36822
74466,Deputado(a) Estadual,PB,,1987,1991,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74466,Deputado(a) Estadual,PB,,1983,1987,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74466,Prefeito(a),PB,,1977,1982,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74466,Vice-Prefeito(a),PB,,1970,1976,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74468,Deputado(a) Estadual,PB,,1995,1999,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74468,Vereador(a),PB,,1993,1995,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74470,Senador(a),PB,,1983,1991,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74469,Governador(a),PB,,1998,1998,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74469,Deputado(a) Estadual,PB,,1995,1999,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74471,Deputado(a) Estadual,PE,,1995,1999,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74471,Deputado(a) Estadual,PE,,1991,1995,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74471,Vereador(a),PE,Recife,1989,1991,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74473,Deputado(a) Estadual,PE,,1995,1999,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
74473,Prefeito(a),PE,,1989,1992,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
74474,Deputado(a) Estadual,PE,,1995,1999,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74474,Vereador(a),PE,,1993,1995,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74474,Vereador(a),PE,,1989,1992,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74474,Vereador(a),PE,,1983,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74476,Deputado(a) Estadual,PE,,1995,1999,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
74476,Deputado(a) Estadual,PE,,1991,1995,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74477,Governador(a),PE,,1991,1994,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74477,Prefeito(a),PE,Recife,1989,1990,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74477,Prefeito(a),PE,Recife,1983,1985,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
73418,Prefeito(a),RJ,,1983,1988,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
73418,Deputado(a) Estadual,RJ,,1977,1979,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
73418,Vereador(a),RJ,,1958,1962,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
73418,Vereador(a),RJ,,1954,1958,PTB,https://dadosabertos.camara.leg.br/api/v2/partidos/36845
73419,Senador(a),MT,,1983,1991,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
205548,Vereador(a),RJ,Rio de Janeiro,2017,2019,PSOL,https://dadosabertos.camara.leg.br/api/v2/partidos/36839
74480,Deputado(a) Estadual,RS,,1991,1994,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
74480,Deputado(a) Estadual,RS,,1995,1998,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
74480,Deputado(a) Estadual,RS,,1999,,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
74487,Vereador(a),RJ,,1989,1992,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
74487,Vereador(a),RJ,,1993,1996,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
74487,Vereador(a),,,1997,2000,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
74488,Deputado(a) Distrital,DF,,1999,2002,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
74491,Deputado(a) Estadual,PI,,,,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74491,Vereador(a),PI,,,,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74485,Vereador(a),SP,,1989,1992,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74485,Vereador(a),SP,,1993,1994,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74485,Deputado(a) Estadual,SP,,1995,1998,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74485,Deputado(a) Estadual,SP,,1999,2002,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74494,Vereador(a),MG,,1996,2000,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74494,Vereador(a),MG,,2001,2004,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74495,Vice-Prefeito(a),PE,,1989,1990,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74495,Deputado(a) Estadual,PE,,1991,1994,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786
74495,Vice-Governador(a),PE,,1995,1998,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
74495,Deputado(a) Estadual,PE,,1999,2002,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832
74497,Deputado(a) Estadual,GO,,1975,1979,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74497,Deputado(a) Estadual,GO,,1979,1983,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74497,Deputado(a) Estadual,GO,,1983,1987,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
213762,Vereador(a),RN,Natal,2017,2020,PROS,https://dadosabertos.camara.leg.br/api/v2/partidos/36763
107283,Senador(a),PR,,2011,2018,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844
74517,Governador(a),AL,,1983,1983,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74517,Governador(a),AL,,1993,1993,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74517,Deputado(a) Estadual,AL,,1991,1995,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74517,Deputado(a) Estadual,AL,,1987,1991,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74517,Deputado(a) Estadual,AL,,1983,1987,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74517,Prefeito(a),AL,,1977,1977,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74517,Vereador(a),AL,,1977,1982,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74517,Vereador(a),AL,,1972,1976,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74517,Vereador(a),AL,,1966,1970,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
74517,Senador(a),AL,,2011,2018,,https://dadosabertos.camara.leg.br/api/v2/partidos/null
74518,Vereador(a),AL,,1992,1995,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
74518,Vereador(a),AL,,1989,1992,PFL,https://dadosabertos.camara.leg.br/api/v2/partidos/36790
74519,Vice-Prefeito(a),AL,,1993,,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835
74519,Prefeito(a),AL,,1989,1991,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74522,Governador(a),AL,,1989,1991,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74522,Vice-Governador(a),AL,,1987,1989,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74522,Deputado(a) Estadual,AL,,1983,1987,PMDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36800
74522,Deputado(a) Estadual,AL,,1967,1969,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899
74523,Deputado(a) Estadual,AL,,1991,1995,PTR,https://dadosabertos.camara.leg.br/api/v2/partidos/36849
74527,Deputado(a) Estadual,SE,,1983,1987,PDS,https://dadosabertos.camara.leg.br/api/v2/partidos/36785
74527,Deputado(a) Estadual,SE,,1975,1979,ARENA,https://dadosabertos.camara.leg.br/api/v2/partidos/36768
